GEOID,Biomass_degree_centrality,Biofuels_degree_centrality,Biogas_degree_centrality,Wind_degree_centrality,Offshore_Wind_degree_centrality,Solar_degree_centrality,Concentrated_Solar_degree_centrality,Waste_to_Heat_degree_centrality,Direct_Air_Capture_degree_centrality,Carbon_Capture_And_Storage_degree_centrality,Biochar_degree_centrality,Carbon_Direct_Removal_degree_centrality,BECCS_degree_centrality,Hydrogen_degree_centrality,Nuclear_Energy_degree_centrality,Nuclear_Fusion_degree_centrality,Hydro_Energy_degree_centrality,Geothermal_degree_centrality,Battery_degree_centrality,Electric_Vehicles_degree_centrality,Sustainable_Aviation_Fuels_degree_centrality,E_Fuels_degree_centrality,Marine_Energy_degree_centrality,Heat_Pumps_degree_centrality,Railway_degree_centrality,Electric_Shipping_degree_centrality,Electric_Aviation_degree_centrality,Fuel_Cell_Aviation_degree_centrality,NAME
13113,0.0,0.0001978239366963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001376083665886,0.0,0.0,0.0004857906242409,0.0,8.37556011558273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fayette
13117,0.0,0.0,0.0,0.0,0.0,5.4027770273920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37556011558273e-05,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forsyth
13119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Franklin
13121,0.009610983981693,0.0138476755687435,0.0068543094647801,0.003194360301811596,0.000572934570872,0.015776108919983267,0.0050251256281406,0.0002603488674824,0.0237676056338026,0.0115435356200524,0.0088082901554403,0.015322217214961199,0.0093109869646182,0.01591670106875773,0.0334788937409023,0.0,0.0019431624969637,0.0098306936100491,0.015034130407469546,0.022332155477030463,0.031150159744408597,0.0011485451761102,0.0023210141046241,0.0196891191709842,0.0044642857142854,0.000806289054626,0.0128854118729864,0.0128893662728247,Fulton
13127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003180212014133728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glynn
13129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gordon
13135,0.0068649885583523,0.0007912957467853,0.0,0.0001652255328523,0.0003437607425232,0.0002971527365065228,0.0,0.0,0.0140845070422535,0.0026385224274405,0.0005181347150259,0.0,0.0,0.0008256501995319257,0.0029112081513828,0.0,0.0,0.0002730748225013,0.0007119226098244364,0.001201413427561782,0.0,0.0007656967840735,0.0003570790930191,0.0011843079200592,0.0,0.0,0.0,0.0,Gwinnett
13137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Habersham
13139,0.0,0.0,0.000145836371591,0.0,0.0,0.0,0.0,0.0007810466024472,0.0,0.0006596306068601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049153468050245,0.0006700448092465273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000460193281178,0.0,Hall
13157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016751120231165138,0.0005300353356889728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jackson
13169,0.0,0.0,0.0,0.0,0.0,5.4027770273920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jones
13179,0.0,0.0,0.0,0.0,0.0,5.4027770273920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512668034674,0.0002120141342756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberty
13195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madison
13207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monroe
13215,0.0,0.0003956478733926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002293472776478,0.0,0.0,0.0,0.0,0.0001256334017337,0.0001766784452296,0.0010649627263045,0.0,0.0,0.0,0.0,0.0,0.0009203865623561,0.0003580379520229,Muscogee
13217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004187780057790137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newton
13225,0.0,0.0,0.0,0.0,0.0,5.4027770273920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peach
13245,0.0,0.0,0.0004375091147732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001413427561837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Richmond
13247,0.0,0.0,0.000145836371591,0.0,0.0,0.0,0.0,0.0,0.0,0.000164907651715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rockdale
13251,0.0,0.0,0.0,0.0,0.0,0.0002161110810956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06713780918728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Screven
13261,0.0,0.0,0.0,0.0,0.0,5.4027770273920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sumter
13277,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tift
13281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06713780918728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Towns
13285,0.0,0.0001978239366963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005045640108251,0.0,0.0,0.0,0.0,0.0,7.06713780918728e-05,0.0,0.0,0.0001785395465095,0.0,0.0,0.000403144527313,0.0,0.0,Troup
13297,0.0,0.0,0.0,0.0,0.0,0.0001620833108217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Walton
13313,0.0,0.0,0.0,0.0,0.0,0.0007023610135609229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019408054342552,0.0,0.0,0.0,0.0002093890028895,0.0002120141342756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Whitfield
15001,0.0,0.0,0.0,0.0,0.0,0.00018909719595872277,0.0010050251256281,0.0,0.0026408450704225,0.000164907651715,0.0015544041450777,0.0009013068949977,0.0,0.0001376083665886,0.0,0.0,0.0,0.0,0.0002512668034674819,0.0,0.0005324813631522,0.0,0.0012497768255668,0.0,0.0,0.0,0.0018407731247123,0.0,Hawaii
15003,0.0,0.0003956478733926,0.000145836371591,0.0030291347689594,0.0019479775409648,0.0075909017234851665,0.0030150753768843,0.0005206977349648,0.0017605633802816,0.0031332453825854,0.0020725388601036,0.0049571879224876,0.0037243947858473,0.0015595614880049887,0.002426006792819,0.0,0.0,0.0016384489350081,0.011348883956613903,0.006961130742048845,0.008253461128860402,0.0053598774885145,0.0112479914301015,0.0048852701702442,0.0,0.0038298730094736997,0.0087436723423836,0.0007160759040458,Honolulu
15007,0.0034324942791762,0.0009891196834816,0.0,0.0,0.0,0.0003511805067804208,0.0,0.0,0.0132042253521126,0.0039577836411609,0.0056994818652849,0.0081117620549797,0.0204841713221601,0.0,0.0,0.0,0.0012144765606023,0.0,0.0007956782109803274,0.0001060070671378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kauai
15009,0.0,0.0003956478733926,0.0,0.0,0.0,0.002107083040682602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010050672138696274,0.00010600706713780919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maui
16001,0.0,0.0,0.0005833454863642,0.00027537588808719565,0.0,0.0014317359122588435,0.0,0.0005206977349648,0.0008802816901408,0.0,0.0,0.0,0.0,0.0016513003990641,0.0067928190198932,0.0,0.0048579062424095,0.0002730748225013,0.0005025336069348546,0.0006360424028267548,0.0002662406815761,0.0,0.0,0.0023686158401184,0.0,0.0,0.000460193281178,0.0,Ada
16005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019408054342552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bannock
16013,0.0,0.0001978239366963,0.000145836371591,0.0004406014209395,0.0,0.0001890971959587,0.0,0.0005206977349648,0.0,0.0,0.0,0.0,0.0,0.0003210861887069,0.0,0.0,0.0012144765606023,0.0,0.0003350224046233,0.0001766784452296,0.0005324813631522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blaine
16017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000460193281178,0.0,Bonner
16019,0.0022883295194508,0.002967359050445,0.0,0.0009913531971139,0.0,0.0005672915878761,0.0030150753768844,0.0018224420723769,0.0,0.0034630606860157,0.0010362694300518,0.0,0.0,0.0022476033209484257,0.1300339640950992,0.00418410041841,0.0055865921787708,0.0081922446750408,0.0024707902340967997,0.0020494699646642998,0.0023961661341851998,0.0,0.0024995536511336998,0.0,0.0,0.0,0.0,0.0,Bonneville
16027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005461496450027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canyon
16053,0.0004576659038901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerome
16055,0.0,0.0,0.0,0.0001101503552348,0.0,0.0003781943919174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005504334663547,0.0004852013585638,0.0,0.0,0.0,0.0027639348381423,0.0002120141342756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kootenai
16057,0.0,0.0,0.000145836371591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009704027171276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latah
16085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002093890028895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valley
17001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012384752992981,0.0,0.0,0.0,0.0,0.0,0.0004593639575971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adams
17019,0.0,0.0013847675568742,0.0,0.0008261276642616,0.0003437607425232,0.0012426387163000001,0.0,0.0,0.01056338028169,0.0051121372031661,0.0005181347150259,0.0234339792699413,0.0,0.0031191229760101,0.0111596312469674,0.0069735006973499995,0.0,0.0043691971600218,0.003015201641609614,0.0007420494699645364,0.0023961661341852,0.0,0.0,0.0025166543301258,0.0023809523809522,0.0002015722636565,0.0027611596870685,0.0017901897601145,Champaign
17021,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christian
17031,0.0057208237986264,0.034421364985162003,0.018229546448883298,0.03271465550476142,0.0358657041365873,0.03592846723215402,0.0211055276381906,0.0088518614944019,0.109154929577464,0.0559036939313966,0.006735751295336699,0.0576836412798544,0.0037243947858473,0.03710838952341451,0.09801067442988799,0.0069735006973499995,0.027204274957492898,0.012288367012561,0.04811759286401878,0.03010600706713506,0.1419062832800843,0.024885145482388602,0.0103552936975538,0.0272390821613616,0.0083333333333326,0.0298326950211644,0.0432581684307399,0.0236305048335122,Cook
17037,0.0,0.0,0.0,0.0,0.0,5.4027770273920795e-05,0.0,0.0,0.0,0.0004947229551451,0.0,0.0,0.0,9.173891105912572e-05,0.0,0.0,0.0,0.0,0.0,0.0005300353356889728,0.0,0.0003828483920367,0.0,0.0,0.0,0.0,0.0,0.0,DeKalb
17043,0.0009153318077803,0.0019782393669632,0.0010208546011373,0.0007159773090267478,0.0010312822275696,0.0014587497973956246,0.0020100502512562,0.0005206977349648,0.0017605633802816,0.0019788918205803,0.0020725388601036,0.0009013068949977,0.0037243947858473,0.0037154258978942885,0.0203784570596797,0.00697350069735,0.0004857906242409,0.0010922992900053,0.007328615101133995,0.01053003533568832,0.002396166134185,0.0007656967840735,0.0008926977325477,0.0010362694300518,0.0014880952380950999,0.000403144527313,0.0023009664058901997,0.0003580379520229,DuPage
17045,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edgar
17049,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Effingham
17073,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Henry
17075,0.0,0.0001978239366963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iroquois
17077,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jackson
17081,0.0,0.0,0.0,0.0,0.0,8.104165541088119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jefferson
17083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jersey
17085,0.0,0.0,0.0,0.0,0.0,0.0003781943919174208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jo Daviess
17089,0.0,0.0033630069238377,0.0,0.00027537588808719565,0.0,0.0004322221621913228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037690020520116823,7.06713780918728e-05,0.0010649627263045,0.0,0.0,0.0008882309400444,0.0,0.0,0.0,0.0,Kane
17091,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kankakee
17095,0.0,0.0,0.0024792183170482,0.0,0.0,0.0,0.0,0.0023431398073418,0.0,0.0,0.0,0.0,0.0,0.0011008669327095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005921539600296,0.0,0.0,0.0,0.0,Knox
17097,0.0,0.0001978239366963,0.0004375091147732,0.0009362780194964999,0.0019479775409648001,0.001512777567669681,0.0,0.0,0.0,0.0023087071240105,0.0,0.0,0.0,0.0031649924315397255,0.0,0.0,0.0,0.0,0.001800745424850041,0.0005300353356889184,0.005591054313099,0.0,0.0014283163720763,0.0002960769800148,0.0,0.0040314452731302,0.0,0.0,Lake
17099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06713780918728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LaSalle
17111,0.0,0.0,0.0,0.0,0.0,0.00018909719595866037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06713780918728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McHenry
17113,0.0,0.0001978239366963,0.0,5.507517761744782e-05,0.0,0.0006753471284239416,0.0,0.0,0.0,0.0,0.0005181347150259,0.0,0.0,0.0,0.0004852013585638,0.0,0.0,0.0,0.0014238452196489546,0.0005300353356889456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McLean
17115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032981530343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015901060070671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macon
17119,0.0,0.0,0.0,0.0,0.0,8.104165541088119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37556011558273e-05,0.00010600706713780919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madison
17143,0.0,0.0,0.0,0.0,0.0,0.0004052082770543604,0.0020100502512562,0.0,0.0,0.0,0.0020725388601036,0.0,0.0,4.5869455529562866e-05,0.0,0.0,0.0,0.0,0.0006700448092466136,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peoria
17155,0.0,0.0003956478733926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Putnam
17161,0.0,0.0015825914935707,0.0018958728306839,0.0001652255328523,0.0,5.4027770273920795e-05,0.0,0.0,0.0,0.0004947229551451,0.0046632124352331,0.0,0.0,0.0005045640108251,0.002426006792819,0.0,0.0,0.0,4.187780057791365e-05,0.0002826855123674728,0.0010649627263045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rock Island
17167,0.0,0.0,0.0002916727431821,0.0002203007104697,0.0,8.104165541088119e-05,0.0,0.0052069773496484,0.0,0.0,0.0,0.0,0.0,4.5869455529562866e-05,0.0,0.0,0.0,0.012561441835062699,4.187780057791365e-05,0.0003180212014133364,0.0,0.0,0.0,0.0063656550703182005,0.0008928571428571,0.000806289054626,0.0,0.0,Sangamon
17171,0.0,0.0,0.0,5.507517761744782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scott
17177,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.00032981530343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stephenson
17179,0.0,0.0001978239366963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000164907651715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017667844522967278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tazewell
17197,0.0,0.0,0.0,0.0,0.0,0.00010805554054784159,0.0,0.0,0.0,0.0004947229551451,0.0,0.0018026137899954,0.0,0.0,0.0,0.0,0.0,0.0,0.0005444114075128274,0.0001413427561837456,0.0,0.0,0.0,0.0,0.0023809523809523,0.0,0.0,0.0,Will
17201,0.0,0.0,0.0,0.0,0.0,0.0002971527365064812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37556011558273e-05,0.00017667844522967278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winnebago
18003,0.0,0.0,0.0,0.00011015035523489564,0.0,0.0001890971959586812,0.0,0.0018224420723769,0.0,0.0,0.0,0.0,0.0,4.5869455529562866e-05,0.0,0.0,0.0,0.0038230475150191,0.00025126680346744095,0.0020848056537102182,0.0,0.0,0.0,0.0017764618800888,0.0,0.0,0.0,0.0,Allen
18005,0.0,0.0035608308605341,0.0011666909727285,0.0007159773090268,0.0,0.0009995137500675,0.0,0.0,0.0,0.0028034300791556,0.0,0.0,0.0,0.015412137057933,0.0009704027171276,0.0,0.0007286859363614,0.00600764609503,0.004983458268771614,0.0054416961130741,0.0047923322683706,0.0,0.0012497768255668,0.0,0.0026785714285714,0.0046361620640999,0.0036815462494247,0.0057286072323666,Bartholomew
18011,0.0,0.0001978239366963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001766784452296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boone
18017,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cass
18019,0.0,0.0,0.0,0.0,0.0,5.4027770273920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5869455529562866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002015722636565,0.0,0.0,Clark
18035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5869455529562866e-05,0.0,0.0,0.0,0.0,0.0002931446040453,0.0002826855123674728,0.0,0.0,0.0,0.0,0.0,0.0,0.0027611596870685,0.0,Delaware
18039,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001834778221182,0.0009704027171276,0.0,0.0,0.0,0.00037690020520115457,0.0012720848056534365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elkhart
18055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018426232254281,0.0006007067137809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greene
18057,0.0,0.0001978239366963,0.0013125273443196001,0.0012667290852011,0.0,0.0008644443243825624,0.0,0.0,0.0,0.0013192612137203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019263788265838,0.0013074204946995275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamilton
18059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187780057791365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hancock
18061,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harrison
18063,0.0,0.0,0.0,5.507517761744782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06713780918728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hendricks
18067,0.0,0.0,0.0,0.0,0.0,0.00016208331082176238,0.0,0.0005206977349648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015494786213827,0.0006007067137808728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Howard
18069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huntington
18081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06713780918728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Johnson
18085,0.0,0.0,0.000145836371591,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003533568904593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kosciusko
18089,0.0,0.000593471810089,0.000145836371591,0.0004956765985568957,0.0,0.0002431249662325812,0.0,0.001301744337412,0.0,0.00032981530343,0.0,0.0,0.0,0.00041282509976605145,0.0,0.0,0.0,0.0043691971600218,0.0008375560115582682,0.0018021201413425457,0.0,0.0,0.0,0.0017764618800888,0.0,0.0,0.0,0.0,Lake
18095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187780057791365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madison
18097,0.0006864988558352,0.0035608308605339003,0.004083418404549699,0.0012116539075836478,0.0001145869141744,0.002809444054243291,0.0,0.0,0.0,0.0011543535620051,0.0088082901554403,0.0,0.0,0.003256731342598777,0.0009704027171276,0.0,0.0,0.0,0.0046065580635699915,0.006148409893992283,0.0029286474973374,0.0042113323124042,0.0,0.0,0.0008928571428571,0.0024188671638782,0.0078232857800276,0.0014321518080916,Marion
18101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06713780918728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin
